attn_type,dtype,"shape(B,Hq,M,Hkv,N,D)",fav3_fwd_time,fav3_fwd_TFlops,fav3_fwd_mem_bw (TB/s),fav3_bwd_time,fav3_bwd_TFlops,fav3_bwd_mem_bw (TB/s),flex_attn_fwd_time,flex_attn_fwd_TFlops,flex_attn_fwd_mem_bw (TB/s),flex_attn_bwd_time,flex_attn_bwd_TFlops,flex_attn_bwd_mem_bw (TB/s),fav3_fwd_speedup,fav3_bwd_speedup
causal,torch.bfloat16,"(2, 16, 512, 16, 512, 128)",19.711999222636223,109.36852379358405,0.8511169166815878,62.33600154519081,86.46176377053511,0.8762874526111507,24.032000452280045,112.13549722384121,0.6981198270744979,79.13599908351898,85.13319953021333,0.6902579942454554,0.8202396326422355,0.7877072668205314
causal,torch.bfloat16,"(2, 16, 1024, 16, 1024, 128)",30.368000268936157,283.96631149997336,1.1049272821010638,117.18399822711945,183.97326329671816,0.9322818273213436,49.60000142455101,195.5932434146663,0.6765006257316603,169.11999881267548,143.41037754419736,0.6459822183478627,0.6122580523536961,0.6929044409284643
causal,torch.bfloat16,"(2, 16, 2048, 16, 2048, 128)",72.57600128650665,475.2804712928311,0.9246701776125119,303.23201417922974,284.3858372718839,0.7205605403882392,123.32800030708313,297.1736204328538,0.5441494537566561,415.9359931945801,220.2852659522949,0.5253140569101563,0.588479510782584,0.7290352822083709
causal,torch.bfloat16,"(2, 16, 4096, 16, 4096, 128)",218.176007270813,632.4060381796988,0.6151809709919249,896.8639969825745,384.60631948714735,0.48724672801030117,386.49600744247437,368.1475776103015,0.34726808405640985,1342.9759740829468,264.8736307311106,0.32539230517388973,0.5644974412919027,0.6678183484220553
causal,torch.bfloat16,"(2, 16, 8192, 16, 8192, 128)",811.9360208511353,679.737421869092,0.33061158651220435,2905.2159786224365,474.9244992429921,0.3008341212602094,1414.4959449768066,396.2731661059593,0.18977463806331485,4439.104080200195,315.67562757771685,0.19688389373393217,0.5740108508154461,0.6544599824952554
causal,torch.bfloat16,"(2, 16, 16384, 16, 16384, 128)",3144.223928451538,702.1170375836435,0.17074830680536082,10879.167556762695,507.3028746514034,0.16067186968854297,5386.303901672363,413.0587892564353,0.09967334220286198,16174.272537231445,343.88875343089,0.10807139473978478,0.5837442494611761,0.6726217535731523
